rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc
0.5,2048,8,arial.ttf,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,2048,8,arial.ttf,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,2048,8,arial.ttf,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,2048,8,arial.ttf,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,2048,8,arial.ttf,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,2048,8,arial.ttf,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,8,8,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,8,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,8,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,PE,0.833333,0.166667
0.4,8,8,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,8,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,8,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,8,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,SE,0.833333,0.166667
0.8,8,8,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,8,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,8,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,P,1.0,0.0
0.1,32,8,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,M,1.0,0.0
0.2,32,8,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,SEUTE,0.5,0.5
0.3,32,8,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DELTES,0.333333,0.666667
0.4,32,8,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,8,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,SDSEETE,0.5,0.5
0.6,32,8,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,8,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,SDJELTE,0.166667,0.833333
0.8,32,8,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,8,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,8,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DIELTE,0.166667,0.833333
0.1,128,8,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DIELTE,0.166667,0.833333
0.2,128,8,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,8,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,8,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,8,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,8,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,8,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,8,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,8,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,8,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,512,8,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,512,8,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,512,8,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,512,8,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,512,8,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,512,8,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,512,8,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,512,8,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,512,8,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,512,8,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,2048,8,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,2048,8,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,2048,8,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,2048,8,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,2048,8,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,2048,8,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,2048,8,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,2048,8,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,2048,8,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,2048,8,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,8,8,cambria.ttc,999NG7,0,0,0.085,5.059644,0.959381,1.907975,SRR,1.0,0.0
0.2,8,8,cambria.ttc,999NG7,0,0,0.17,7.155418,0.919759,1.349142,SMEARS,1.0,0.0
0.3,8,8,cambria.ttc,999NG7,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,8,cambria.ttc,999NG7,0,0,0.34,10.119289,0.843436,0.953987,THA,1.0,0.0
0.5,8,8,cambria.ttc,999NG7,0,0,0.425,11.313708,0.8067,0.853272,RM,1.0,0.0
0.6,8,8,cambria.ttc,999NG7,0,0,0.51,12.393547,0.770893,0.778927,GA,0.833333,0.166667
0.7,8,8,cambria.ttc,999NG7,0,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,8,cambria.ttc,999NG7,0,0,0.68,14.310835,0.701998,0.674571,SOEKTN,1.0,0.0
0.9,8,8,cambria.ttc,999NG7,0,0,0.765,15.178933,0.668877,0.635992,OR,1.0,0.0
1.0,8,8,cambria.ttc,999NG7,0,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,8,cambria.ttc,999NG7,0,0,0.085,5.059644,0.959381,1.907975,AUURAR,1.0,0.0
0.2,32,8,cambria.ttc,999NG7,0,0,0.17,7.155418,0.919759,1.349142,WUORGT,0.833333,0.166667
0.3,32,8,cambria.ttc,999NG7,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,8,cambria.ttc,999NG7,0,0,0.34,10.119289,0.843436,0.953987,SOONGT,0.666667,0.333333
0.5,32,8,cambria.ttc,999NG7,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,8,cambria.ttc,999NG7,0,0,0.51,12.393547,0.770893,0.778927,SIONGT,0.666667,0.333333
0.7,32,8,cambria.ttc,999NG7,0,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,8,cambria.ttc,999NG7,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,8,cambria.ttc,999NG7,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,8,cambria.ttc,999NG7,0,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,8,cambria.ttc,999NG7,0,0,0.085,5.059644,0.959381,1.907975,Q99ONGT,0.5,0.5
0.2,128,8,cambria.ttc,999NG7,0,0,0.17,7.155418,0.919759,1.349142,GOONGT,0.666667,0.333333
0.3,128,8,cambria.ttc,999NG7,0,0,0.255,8.763561,0.881116,1.10157,99ONG7,0.166667,0.833333
0.4,128,8,cambria.ttc,999NG7,0,0,0.34,10.119289,0.843436,0.953987,S9IONGT,0.666667,0.333333
0.5,128,8,cambria.ttc,999NG7,0,0,0.425,11.313708,0.8067,0.853272,999NG7,0.0,1.0
0.6,128,8,cambria.ttc,999NG7,0,0,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,128,8,cambria.ttc,999NG7,0,0,0.595,13.38656,0.735998,0.721147,999NG7,0.0,1.0
0.8,128,8,cambria.ttc,999NG7,0,0,0.68,14.310835,0.701998,0.674571,999ONG7,0.166667,0.833333
0.9,128,8,cambria.ttc,999NG7,0,0,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,128,8,cambria.ttc,999NG7,0,0,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,512,8,cambria.ttc,999NG7,0,0,0.085,5.059644,0.959381,1.907975,QOONGT,0.666667,0.333333
0.2,512,8,cambria.ttc,999NG7,0,0,0.17,7.155418,0.919759,1.349142,DIONG,0.666667,0.333333
0.3,512,8,cambria.ttc,999NG7,0,0,0.255,8.763561,0.881116,1.10157,99ONG7,0.166667,0.833333
0.4,512,8,cambria.ttc,999NG7,0,0,0.34,10.119289,0.843436,0.953987,999ONG7,0.166667,0.833333
0.5,512,8,cambria.ttc,999NG7,0,0,0.425,11.313708,0.8067,0.853272,999ONG7,0.166667,0.833333
0.6,512,8,cambria.ttc,999NG7,0,0,0.51,12.393547,0.770893,0.778927,SIONG7,0.5,0.5
0.7,512,8,cambria.ttc,999NG7,0,0,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
0.8,512,8,cambria.ttc,999NG7,0,0,0.68,14.310835,0.701998,0.674571,S99ONG7,0.333333,0.666667
0.9,512,8,cambria.ttc,999NG7,0,0,0.765,15.178933,0.668877,0.635992,999ONG7,0.166667,0.833333
1.0,512,8,cambria.ttc,999NG7,0,0,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,2048,8,cambria.ttc,999NG7,0,0,0.085,5.059644,0.959381,1.907975,S9ONG,0.5,0.5
0.2,2048,8,cambria.ttc,999NG7,0,0,0.17,7.155418,0.919759,1.349142,99ONG,0.333333,0.666667
0.3,2048,8,cambria.ttc,999NG7,0,0,0.255,8.763561,0.881116,1.10157,999NG7,0.0,1.0
0.4,2048,8,cambria.ttc,999NG7,0,0,0.34,10.119289,0.843436,0.953987,99ONG7,0.166667,0.833333
0.5,2048,8,cambria.ttc,999NG7,0,0,0.425,11.313708,0.8067,0.853272,99IONG7,0.333333,0.666667
0.6,2048,8,cambria.ttc,999NG7,0,0,0.51,12.393547,0.770893,0.778927,999ONG7,0.166667,0.833333
0.7,2048,8,cambria.ttc,999NG7,0,0,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
0.8,2048,8,cambria.ttc,999NG7,0,0,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,2048,8,cambria.ttc,999NG7,0,0,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,2048,8,cambria.ttc,999NG7,0,0,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,8,8,cambria.ttc,999NG7,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,8,cambria.ttc,999NG7,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,8,cambria.ttc,999NG7,0,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,8,cambria.ttc,999NG7,0,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,8,cambria.ttc,999NG7,0,15,0.425,11.313708,0.8067,0.853272,DM,1.0,0.0
0.6,8,8,cambria.ttc,999NG7,0,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,8,cambria.ttc,999NG7,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,8,cambria.ttc,999NG7,0,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,8,cambria.ttc,999NG7,0,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,8,cambria.ttc,999NG7,0,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,8,cambria.ttc,999NG7,0,15,0.085,5.059644,0.959381,1.907975,NTNS,0.833333,0.166667
0.2,32,8,cambria.ttc,999NG7,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,32,8,cambria.ttc,999NG7,0,15,0.255,8.763561,0.881116,1.10157,GORGE,0.833333,0.166667
0.4,32,8,cambria.ttc,999NG7,0,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,8,cambria.ttc,999NG7,0,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,8,cambria.ttc,999NG7,0,15,0.51,12.393547,0.770893,0.778927,SOONGT,0.666667,0.333333
0.7,32,8,cambria.ttc,999NG7,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,8,cambria.ttc,999NG7,0,15,0.68,14.310835,0.701998,0.674571,9OONGT,0.5,0.5
0.9,32,8,cambria.ttc,999NG7,0,15,0.765,15.178933,0.668877,0.635992,O9GNGT,0.5,0.5
1.0,32,8,cambria.ttc,999NG7,0,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,8,cambria.ttc,999NG7,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,8,cambria.ttc,999NG7,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,8,cambria.ttc,999NG7,0,15,0.255,8.763561,0.881116,1.10157,999NG7,0.0,1.0
0.4,128,8,cambria.ttc,999NG7,0,15,0.34,10.119289,0.843436,0.953987,999NG7,0.0,1.0
0.5,128,8,cambria.ttc,999NG7,0,15,0.425,11.313708,0.8067,0.853272,S9ONGT,0.5,0.5
0.6,128,8,cambria.ttc,999NG7,0,15,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,128,8,cambria.ttc,999NG7,0,15,0.595,13.38656,0.735998,0.721147,Q99ONG7,0.333333,0.666667
0.8,128,8,cambria.ttc,999NG7,0,15,0.68,14.310835,0.701998,0.674571,999ONG7,0.166667,0.833333
0.9,128,8,cambria.ttc,999NG7,0,15,0.765,15.178933,0.668877,0.635992,999ONG7,0.166667,0.833333
1.0,128,8,cambria.ttc,999NG7,0,15,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,512,8,cambria.ttc,999NG7,0,15,0.085,5.059644,0.959381,1.907975,Q99NGT,0.333333,0.666667
0.2,512,8,cambria.ttc,999NG7,0,15,0.17,7.155418,0.919759,1.349142,SIONG7,0.5,0.5
0.3,512,8,cambria.ttc,999NG7,0,15,0.255,8.763561,0.881116,1.10157,SIONG7,0.5,0.5
0.4,512,8,cambria.ttc,999NG7,0,15,0.34,10.119289,0.843436,0.953987,999ONG7,0.166667,0.833333
0.5,512,8,cambria.ttc,999NG7,0,15,0.425,11.313708,0.8067,0.853272,GSIONG7,0.666667,0.333333
0.6,512,8,cambria.ttc,999NG7,0,15,0.51,12.393547,0.770893,0.778927,999ONG7,0.166667,0.833333
0.7,512,8,cambria.ttc,999NG7,0,15,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
0.8,512,8,cambria.ttc,999NG7,0,15,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,512,8,cambria.ttc,999NG7,0,15,0.765,15.178933,0.668877,0.635992,99ONG7,0.166667,0.833333
1.0,512,8,cambria.ttc,999NG7,0,15,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,2048,8,cambria.ttc,999NG7,0,15,0.085,5.059644,0.959381,1.907975,GIONG,0.666667,0.333333
0.2,2048,8,cambria.ttc,999NG7,0,15,0.17,7.155418,0.919759,1.349142,GIONG7,0.5,0.5
0.3,2048,8,cambria.ttc,999NG7,0,15,0.255,8.763561,0.881116,1.10157,99ONG7,0.166667,0.833333
0.4,2048,8,cambria.ttc,999NG7,0,15,0.34,10.119289,0.843436,0.953987,9SIONG,0.666667,0.333333
0.5,2048,8,cambria.ttc,999NG7,0,15,0.425,11.313708,0.8067,0.853272,GIONG7,0.5,0.5
0.6,2048,8,cambria.ttc,999NG7,0,15,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,2048,8,cambria.ttc,999NG7,0,15,0.595,13.38656,0.735998,0.721147,999NG7,0.0,1.0
0.8,2048,8,cambria.ttc,999NG7,0,15,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,2048,8,cambria.ttc,999NG7,0,15,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,2048,8,cambria.ttc,999NG7,0,15,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,8,8,cambria.ttc,999NG7,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,8,cambria.ttc,999NG7,15,0,0.17,7.155418,0.919759,1.349142,K,1.0,0.0
0.3,8,8,cambria.ttc,999NG7,15,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,8,cambria.ttc,999NG7,15,0,0.34,10.119289,0.843436,0.953987,BV,1.0,0.0
0.5,8,8,cambria.ttc,999NG7,15,0,0.425,11.313708,0.8067,0.853272,RE,1.0,0.0
0.6,8,8,cambria.ttc,999NG7,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,8,cambria.ttc,999NG7,15,0,0.595,13.38656,0.735998,0.721147,APS7,0.833333,0.166667
0.8,8,8,cambria.ttc,999NG7,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,8,cambria.ttc,999NG7,15,0,0.765,15.178933,0.668877,0.635992,OGUNT,0.833333,0.166667
1.0,8,8,cambria.ttc,999NG7,15,0,0.85,16.0,0.63662,0.603355,MS9SNGT,0.666667,0.333333
0.1,32,8,cambria.ttc,999NG7,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,8,cambria.ttc,999NG7,15,0,0.17,7.155418,0.919759,1.349142,OGANEE,0.833333,0.166667
0.3,32,8,cambria.ttc,999NG7,15,0,0.255,8.763561,0.881116,1.10157,SOONGF,0.666667,0.333333
0.4,32,8,cambria.ttc,999NG7,15,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,8,cambria.ttc,999NG7,15,0,0.425,11.313708,0.8067,0.853272,QOONGZ,0.666667,0.333333
0.6,32,8,cambria.ttc,999NG7,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,8,cambria.ttc,999NG7,15,0,0.595,13.38656,0.735998,0.721147,S9SNGT,0.5,0.5
0.8,32,8,cambria.ttc,999NG7,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,8,cambria.ttc,999NG7,15,0,0.765,15.178933,0.668877,0.635992,QIONGT,0.666667,0.333333
1.0,32,8,cambria.ttc,999NG7,15,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,8,cambria.ttc,999NG7,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,8,cambria.ttc,999NG7,15,0,0.17,7.155418,0.919759,1.349142,GOONGF,0.666667,0.333333
0.3,128,8,cambria.ttc,999NG7,15,0,0.255,8.763561,0.881116,1.10157,S9ONG7,0.333333,0.666667
0.4,128,8,cambria.ttc,999NG7,15,0,0.34,10.119289,0.843436,0.953987,99ONGT,0.333333,0.666667
0.5,128,8,cambria.ttc,999NG7,15,0,0.425,11.313708,0.8067,0.853272,GIONG7,0.5,0.5
0.6,128,8,cambria.ttc,999NG7,15,0,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,128,8,cambria.ttc,999NG7,15,0,0.595,13.38656,0.735998,0.721147,999NG7,0.0,1.0
0.8,128,8,cambria.ttc,999NG7,15,0,0.68,14.310835,0.701998,0.674571,S9ONG7,0.333333,0.666667
0.9,128,8,cambria.ttc,999NG7,15,0,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,128,8,cambria.ttc,999NG7,15,0,0.85,16.0,0.63662,0.603355,S99NG7,0.166667,0.833333
0.1,512,8,cambria.ttc,999NG7,15,0,0.085,5.059644,0.959381,1.907975,SIONGF,0.666667,0.333333
0.2,512,8,cambria.ttc,999NG7,15,0,0.17,7.155418,0.919759,1.349142,S9ONG,0.5,0.5
0.3,512,8,cambria.ttc,999NG7,15,0,0.255,8.763561,0.881116,1.10157,S9ONG7,0.333333,0.666667
0.4,512,8,cambria.ttc,999NG7,15,0,0.34,10.119289,0.843436,0.953987,S99ONG7,0.333333,0.666667
0.5,512,8,cambria.ttc,999NG7,15,0,0.425,11.313708,0.8067,0.853272,9IONG,0.5,0.5
0.6,512,8,cambria.ttc,999NG7,15,0,0.51,12.393547,0.770893,0.778927,999ONG7,0.166667,0.833333
0.7,512,8,cambria.ttc,999NG7,15,0,0.595,13.38656,0.735998,0.721147,99ONG7,0.166667,0.833333
0.8,512,8,cambria.ttc,999NG7,15,0,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,512,8,cambria.ttc,999NG7,15,0,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,512,8,cambria.ttc,999NG7,15,0,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,2048,8,cambria.ttc,999NG7,15,0,0.085,5.059644,0.959381,1.907975,SIONG,0.666667,0.333333
0.2,2048,8,cambria.ttc,999NG7,15,0,0.17,7.155418,0.919759,1.349142,99ONG,0.333333,0.666667
0.3,2048,8,cambria.ttc,999NG7,15,0,0.255,8.763561,0.881116,1.10157,GIONG,0.666667,0.333333
0.4,2048,8,cambria.ttc,999NG7,15,0,0.34,10.119289,0.843436,0.953987,S9ONG7,0.333333,0.666667
0.5,2048,8,cambria.ttc,999NG7,15,0,0.425,11.313708,0.8067,0.853272,SIONG7,0.5,0.5
0.6,2048,8,cambria.ttc,999NG7,15,0,0.51,12.393547,0.770893,0.778927,999ONG7,0.166667,0.833333
0.7,2048,8,cambria.ttc,999NG7,15,0,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
0.8,2048,8,cambria.ttc,999NG7,15,0,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,2048,8,cambria.ttc,999NG7,15,0,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,2048,8,cambria.ttc,999NG7,15,0,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,8,8,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,8,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,8,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,8,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,8,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,ABICHG,1.0,0.0
0.6,8,8,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,ROORES,1.0,0.0
0.7,8,8,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,BE,1.0,0.0
0.8,8,8,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,8,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,8,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,Y,1.0,0.0
0.1,32,8,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,8,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,SSOONGI,0.833333,0.166667
0.3,32,8,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,8,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,GOON,0.833333,0.166667
0.5,32,8,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,BOGNGT,0.666667,0.333333
0.6,32,8,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,QUONGT,0.666667,0.333333
0.7,32,8,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,SOONGT,0.666667,0.333333
0.8,32,8,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,8,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,9YSNG7,0.333333,0.666667
1.0,32,8,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,8,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,8,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,SOONGT,0.666667,0.333333
0.3,128,8,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,OUONGT,0.666667,0.333333
0.4,128,8,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,99ONG7,0.166667,0.833333
0.5,128,8,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,999NG7,0.0,1.0
0.6,128,8,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,128,8,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,999NG7,0.0,1.0
0.8,128,8,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,999ONG7,0.166667,0.833333
0.9,128,8,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,999ONG7,0.166667,0.833333
1.0,128,8,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,999ONG7,0.166667,0.833333
0.1,512,8,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,QUONGT,0.666667,0.333333
0.2,512,8,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,GIONG7,0.5,0.5
0.3,512,8,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,GIONG7,0.5,0.5
0.4,512,8,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,99ONG7,0.166667,0.833333
0.5,512,8,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,GSIONG7,0.666667,0.333333
0.6,512,8,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,9IONG7,0.333333,0.666667
0.7,512,8,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
