rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc,preview_relpath
0.3,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.255,8.763561,0.881116,1.10157,BFUCAOZI9YSKPWOTSHLI8D2NGMVRX7O64IE1,0.138889,0.861111,point_previews/task000094_mu016384_rho030_n0.png
0.3,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.255,8.763561,0.881116,1.10157,BFUCAOZI9YSKPWOTSHLI8D2NGMVRX7O64IE1,0.138889,0.861111,point_previews/task000094_mu016384_rho030_n1.png
0.4,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.34,10.119289,0.843436,0.953987,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7QO64IE1,0.111111,0.888889,point_previews/task000094_mu016384_rho040_n0.png
0.4,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.34,10.119289,0.843436,0.953987,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7QO64IE1,0.111111,0.888889,point_previews/task000094_mu016384_rho040_n1.png
0.5,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.425,11.313708,0.8067,0.853272,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho050_n0.png
0.5,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.425,11.313708,0.8067,0.853272,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho050_n1.png
0.6,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.51,12.393547,0.770893,0.778927,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho060_n0.png
0.6,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.51,12.393547,0.770893,0.778927,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho060_n1.png
0.7,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.595,13.38656,0.735998,0.721147,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho070_n0.png
0.7,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.595,13.38656,0.735998,0.721147,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho070_n1.png
0.8,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.68,14.310835,0.701998,0.674571,BFUCAOZIJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.111111,0.888889,point_previews/task000094_mu016384_rho080_n0.png
0.8,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.68,14.310835,0.701998,0.674571,BFUCAOZIJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.111111,0.888889,point_previews/task000094_mu016384_rho080_n1.png
0.9,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.765,15.178933,0.668877,0.635992,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q644IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho090_n0.png
0.9,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.765,15.178933,0.668877,0.635992,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho090_n1.png
1.0,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.85,16.0,0.63662,0.603355,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho100_n0.png
1.0,16384,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.85,16.0,0.63662,0.603355,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000094_mu016384_rho100_n1.png
0.1,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.085,5.059644,0.959381,1.907975,BFUCAOZI9YSKPWOTSHLI8D2NGMYVRX7O4641E1,0.222222,0.777778,point_previews/task000095_mu065536_rho010_n0.png
0.1,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.085,5.059644,0.959381,1.907975,BFUCAOZI9YSKPWOTSHLI8D2NGMYVRX7O4641E1,0.222222,0.777778,point_previews/task000095_mu065536_rho010_n1.png
0.2,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.17,7.155418,0.919759,1.349142,BFUCAOZI9YSKPWOTSHLI8D2NGMYVRX7O4641E1,0.222222,0.777778,point_previews/task000095_mu065536_rho020_n0.png
0.2,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.17,7.155418,0.919759,1.349142,BFUCAOZI9YSKPWOTSHLI8D2NGMYVRX7O4641E1,0.222222,0.777778,point_previews/task000095_mu065536_rho020_n1.png
0.3,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.255,8.763561,0.881116,1.10157,BFUCAOZI9YSKPWOTSHLI8D2NGMVRX7O64IEI,0.166667,0.833333,point_previews/task000095_mu065536_rho030_n0.png
0.3,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.255,8.763561,0.881116,1.10157,BFUCAOZI9YSKPWOTSHLI8D2NGMVRX7O64IE1,0.138889,0.861111,point_previews/task000095_mu065536_rho030_n1.png
0.4,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.34,10.119289,0.843436,0.953987,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.111111,0.888889,point_previews/task000095_mu065536_rho040_n0.png
0.4,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.34,10.119289,0.843436,0.953987,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7QO441E1,0.166667,0.833333,point_previews/task000095_mu065536_rho040_n1.png
0.5,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.425,11.313708,0.8067,0.853272,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho050_n0.png
0.5,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.425,11.313708,0.8067,0.853272,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q641E1,0.111111,0.888889,point_previews/task000095_mu065536_rho050_n1.png
0.6,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.51,12.393547,0.770893,0.778927,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho060_n0.png
0.6,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.51,12.393547,0.770893,0.778927,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.111111,0.888889,point_previews/task000095_mu065536_rho060_n1.png
0.7,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.595,13.38656,0.735998,0.721147,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.055556,0.944444,point_previews/task000095_mu065536_rho070_n0.png
0.7,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.595,13.38656,0.735998,0.721147,BFUCAOZI9YSKPWOTSHL38D2NGMVRX7Q64IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho070_n1.png
0.8,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.68,14.310835,0.701998,0.674571,BFUCAOZIJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.111111,0.888889,point_previews/task000095_mu065536_rho080_n0.png
0.8,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.68,14.310835,0.701998,0.674571,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho080_n1.png
0.9,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.765,15.178933,0.668877,0.635992,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho090_n0.png
0.9,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.765,15.178933,0.668877,0.635992,BFUCAOZIJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.111111,0.888889,point_previews/task000095_mu065536_rho090_n1.png
1.0,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,0,0.85,16.0,0.63662,0.603355,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho100_n0.png
1.0,65536,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,3,1,0.85,16.0,0.63662,0.603355,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7Q44IE1,0.083333,0.916667,point_previews/task000095_mu065536_rho100_n1.png
0.1,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.085,5.059644,0.959381,1.907975,RARERUPOCTOPRMIENENTEBYPRCP,0.888889,0.111111,point_previews/task000096_mu000004_rho010_n0.png
0.1,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.085,5.059644,0.959381,1.907975,SSCMENCPAEMENER,0.888889,0.111111,point_previews/task000096_mu000004_rho010_n1.png
0.2,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.17,7.155418,0.919759,1.349142,IRPMGLARESI,0.888889,0.111111,point_previews/task000096_mu000004_rho020_n0.png
0.2,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.17,7.155418,0.919759,1.349142,BAEFRCRLREEOOD,0.888889,0.111111,point_previews/task000096_mu000004_rho020_n1.png
0.3,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000096_mu000004_rho030_n0.png
0.3,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.255,8.763561,0.881116,1.10157,TUCCASUMCCSSEA,0.861111,0.138889,point_previews/task000096_mu000004_rho030_n1.png
0.4,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.34,10.119289,0.843436,0.953987,SERRACNAREESANCRESANPES,0.861111,0.138889,point_previews/task000096_mu000004_rho040_n0.png
0.4,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.34,10.119289,0.843436,0.953987,,1.0,0.0,point_previews/task000096_mu000004_rho040_n1.png
0.5,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.425,11.313708,0.8067,0.853272,UEFSEECENROESERPT,0.888889,0.111111,point_previews/task000096_mu000004_rho050_n0.png
0.5,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000096_mu000004_rho050_n1.png
0.6,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.51,12.393547,0.770893,0.778927,PROLSUMAICHRFSERRS,0.916667,0.083333,point_previews/task000096_mu000004_rho060_n0.png
0.6,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.51,12.393547,0.770893,0.778927,SERSSSSPUROREHEPESTELRPU,0.944444,0.055556,point_previews/task000096_mu000004_rho060_n1.png
0.7,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.595,13.38656,0.735998,0.721147,SSORGAGIBORSINTFERUONR,0.888889,0.111111,point_previews/task000096_mu000004_rho070_n0.png
0.7,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.595,13.38656,0.735998,0.721147,CRSERUOESEBOHPRUENSSBBHIRRESOOETST,0.944444,0.055556,point_previews/task000096_mu000004_rho070_n1.png
0.8,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.68,14.310835,0.701998,0.674571,BUACRAOUDMSHCBACSERUIERAI,0.805556,0.194444,point_previews/task000096_mu000004_rho080_n0.png
0.8,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.68,14.310835,0.701998,0.674571,SEMETASUNSWEEAUNSSUPRIYRPELRSIEE,0.888889,0.111111,point_previews/task000096_mu000004_rho080_n1.png
0.9,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.765,15.178933,0.668877,0.635992,EANNSTOVRRASNEISSEPRBOLAER,0.888889,0.111111,point_previews/task000096_mu000004_rho090_n0.png
0.9,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.765,15.178933,0.668877,0.635992,TARRCSNRFOREERCRISSGRYSE,0.888889,0.111111,point_previews/task000096_mu000004_rho090_n1.png
1.0,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.85,16.0,0.63662,0.603355,GLUABEIOSPPOTGE9NERSE,0.805556,0.194444,point_previews/task000096_mu000004_rho100_n0.png
1.0,4,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.85,16.0,0.63662,0.603355,DCAEYSENETOMKTRIEY,0.805556,0.194444,point_previews/task000096_mu000004_rho100_n1.png
0.1,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000097_mu000016_rho010_n0.png
0.1,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.085,5.059644,0.959381,1.907975,LNESARATRRYRE,0.888889,0.111111,point_previews/task000097_mu000016_rho010_n1.png
0.2,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000097_mu000016_rho020_n0.png
0.2,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.17,7.155418,0.919759,1.349142,SSCAAAGHPARTSETRCPMCRT,0.805556,0.194444,point_previews/task000097_mu000016_rho020_n1.png
0.3,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.255,8.763561,0.881116,1.10157,BELCACEISYRPWETSHESREPEGERE,0.666667,0.333333,point_previews/task000097_mu000016_rho030_n0.png
0.3,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.255,8.763561,0.881116,1.10157,BPSGGLIOSSSHLTSUNGMEREIGAE,0.75,0.25,point_previews/task000097_mu000016_rho030_n1.png
0.4,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.34,10.119289,0.843436,0.953987,BEGRMOEIOVERPWETSHENEOOMRUIREIET,0.694444,0.305556,point_previews/task000097_mu000016_rho040_n0.png
0.4,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.34,10.119289,0.843436,0.953987,SARCAOSPKPANTSHASINGMRASEGIEE,0.611111,0.388889,point_previews/task000097_mu000016_rho040_n1.png
0.5,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.425,11.313708,0.8067,0.853272,SSEUEAGZISYSKBWETSHEASDINGMURNFOGATED,0.611111,0.388889,point_previews/task000097_mu000016_rho050_n0.png
0.5,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000097_mu000016_rho050_n1.png
0.6,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.51,12.393547,0.770893,0.778927,BPUCAOZJSYEKPWITSHESECINSMVRYFOGAET,0.472222,0.527778,point_previews/task000097_mu000016_rho060_n0.png
0.6,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.51,12.393547,0.770893,0.778927,,1.0,0.0,point_previews/task000097_mu000016_rho060_n1.png
0.7,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.595,13.38656,0.735998,0.721147,SEYCAGZIPYSRPWUTSHLJD2NSMYVRXTOSSIET,0.5,0.5,point_previews/task000097_mu000016_rho070_n0.png
0.7,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.595,13.38656,0.735998,0.721147,,1.0,0.0,point_previews/task000097_mu000016_rho070_n1.png
0.8,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.68,14.310835,0.701998,0.674571,SHUCAGZIVYEKPIWDTSHLAOS2NSEMURTOBSIET,0.555556,0.444444,point_previews/task000097_mu000016_rho080_n0.png
0.8,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.68,14.310835,0.701998,0.674571,,1.0,0.0,point_previews/task000097_mu000016_rho080_n1.png
0.9,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.765,15.178933,0.668877,0.635992,BFOCAGZISYSKPWOTSHESSOONSMYVAXYOLIET,0.527778,0.472222,point_previews/task000097_mu000016_rho090_n0.png
0.9,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.765,15.178933,0.668877,0.635992,,1.0,0.0,point_previews/task000097_mu000016_rho090_n1.png
1.0,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.85,16.0,0.63662,0.603355,,1.0,0.0,point_previews/task000097_mu000016_rho100_n0.png
1.0,16,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.85,16.0,0.63662,0.603355,BFUCAGZISYSKPWWDTSHLSADINGMVAX7DS4IET,0.361111,0.638889,point_previews/task000097_mu000016_rho100_n1.png
0.1,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.085,5.059644,0.959381,1.907975,FBEUCABZIOVARPWTGULASITHEMYARTRSZIET,0.694444,0.305556,point_previews/task000098_mu000064_rho010_n0.png
0.1,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.085,5.059644,0.959381,1.907975,BEUGADZSYSRRWGFSHECSONGMVRXTOEMIEY,0.555556,0.444444,point_previews/task000098_mu000064_rho010_n1.png
0.2,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000098_mu000064_rho020_n0.png
0.2,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000098_mu000064_rho020_n1.png
0.3,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000098_mu000064_rho030_n0.png
0.3,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.255,8.763561,0.881116,1.10157,BEUCADZ1OYEKPWOTSHLISD2NGMVRX7O6K1E,0.333333,0.666667,point_previews/task000098_mu000064_rho030_n1.png
0.4,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.34,10.119289,0.843436,0.953987,BEUCAOZJ9YSKPWOTSHLASD2NGMVRXIGS4IE1,0.222222,0.777778,point_previews/task000098_mu000064_rho040_n0.png
0.4,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.34,10.119289,0.843436,0.953987,BEUCADZJ9YSKPINOTSHL38D2NGMVAXTO64I61,0.277778,0.722222,point_previews/task000098_mu000064_rho040_n1.png
0.5,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.425,11.313708,0.8067,0.853272,BFUCAOZI9YSKPWOTSHESSD2NGMVRXTO4AIED,0.305556,0.694444,point_previews/task000098_mu000064_rho050_n0.png
0.5,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.425,11.313708,0.8067,0.853272,BFUCAOZJ9YSKPWOTSHL3SD2NGMVRXTO6AIET,0.194444,0.805556,point_previews/task000098_mu000064_rho050_n1.png
0.6,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.51,12.393547,0.770893,0.778927,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX70644IE1,0.111111,0.888889,point_previews/task000098_mu000064_rho060_n0.png
0.6,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.51,12.393547,0.770893,0.778927,PFUCAOZI9YSKPWOTSHEASD2NGMVRX7O44IET,0.277778,0.722222,point_previews/task000098_mu000064_rho060_n1.png
0.7,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.595,13.38656,0.735998,0.721147,BFUCAOZISYSKPWOTSHL38D2NGMVRXTO64IE1,0.166667,0.833333,point_previews/task000098_mu000064_rho070_n0.png
0.7,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.595,13.38656,0.735998,0.721147,BFUCAOZJ9YSKPWOTSHL38D2NGMVAX7O44IE1,0.138889,0.861111,point_previews/task000098_mu000064_rho070_n1.png
0.8,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.68,14.310835,0.701998,0.674571,BFUCAOZJ9YSKPWOTSHL3802NGMVRX7064IE1,0.111111,0.888889,point_previews/task000098_mu000064_rho080_n0.png
0.8,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.68,14.310835,0.701998,0.674571,BFUCAOZJ9YSKPWOTSHL38D2NGMVRX7O64IE1,0.083333,0.916667,point_previews/task000098_mu000064_rho080_n1.png
0.9,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,0,0.765,15.178933,0.668877,0.635992,BFUCAOZJSYSKPWOTSHLISD2NGMVRX7O64IE1,0.166667,0.833333,point_previews/task000098_mu000064_rho090_n0.png
0.9,64,8,license_plate_bahnschrift.ttf,BFUCAOZJ9Y5KPW0TSHL38D2NGMVRX7Q64IE1,7,7,1,0.765,15.178933,0.668877,0.635992,BEUCAOZJSYSKPWOTSHE3802NGMVRX7064IE1,0.194444,0.805556,point_previews/task000098_mu000064_rho090_n1.png
