rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc
0.2,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.17,7.155418,0.919759,1.349142,PB,0.923077,0.076923
0.2,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.17,7.155418,0.919759,1.349142,WNKOTACRERESAYRET,0.730769,0.269231
0.3,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.255,8.763561,0.881116,1.10157,KIVENAROAUESYRT,0.807692,0.192308
0.3,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.255,8.763561,0.881116,1.10157,VREPESSELSRT,0.807692,0.192308
0.4,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.34,10.119289,0.843436,0.953987,YREVEOACABUSRT,0.846154,0.153846
0.4,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.34,10.119289,0.843436,0.953987,MOVEDACRGSSRT,0.769231,0.230769
0.5,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.425,11.313708,0.8067,0.853272,VRRVEIAERSRT,0.807692,0.192308
0.5,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.425,11.313708,0.8067,0.853272,VREVEOACRSRT,0.807692,0.192308
0.6,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.51,12.393547,0.770893,0.778927,CNEVPODCRNGESUNPSST,0.769231,0.230769
0.6,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.51,12.393547,0.770893,0.778927,VREVEOACRPESRT,0.730769,0.269231
0.7,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.595,13.38656,0.735998,0.721147,VRECRAGPUMESRT,0.692308,0.307692
0.7,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.595,13.38656,0.735998,0.721147,JOWAVPODCRAGOSERT,0.730769,0.269231
0.8,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.68,14.310835,0.701998,0.674571,VNEVEODCRAGEPESPBT,0.615385,0.384615
0.8,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.68,14.310835,0.701998,0.674571,VARRVPTIDCRAGOVFRT,0.730769,0.269231
0.9,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.765,15.178933,0.668877,0.635992,VANRYPRDCRAGEPMHESOERT,0.5,0.5
0.9,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.765,15.178933,0.668877,0.635992,VNPVEDDCRAGPMSORT,0.576923,0.423077
1.0,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.85,16.0,0.63662,0.603355,VAKVFODCRAGPMESOUTAT,0.5,0.5
1.0,256,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.85,16.0,0.63662,0.603355,VANAVETDCRAGPESOLORT,0.615385,0.384615
0.1,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.085,5.059644,0.959381,1.907975,VREVETOPRCRT,0.846154,0.153846
0.1,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.085,5.059644,0.959381,1.907975,YRETEPRMTRT,0.846154,0.153846
0.2,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.17,7.155418,0.919759,1.349142,FREVETOCRBRT,0.807692,0.192308
0.2,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.17,7.155418,0.919759,1.349142,YREVETOCRCBRT,0.846154,0.153846
0.3,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.255,8.763561,0.881116,1.10157,VREVETOCRBESRT,0.769231,0.230769
0.3,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.255,8.763561,0.881116,1.10157,VREVETIACRBESRT,0.769231,0.230769
0.4,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.34,10.119289,0.843436,0.953987,VREVETIACRBORT,0.807692,0.192308
0.4,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.34,10.119289,0.843436,0.953987,VREVEIACRHERT,0.769231,0.230769
0.5,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.425,11.313708,0.8067,0.853272,VREVETIACROECRT,0.807692,0.192308
0.5,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.425,11.313708,0.8067,0.853272,VREVETACRGBRT,0.807692,0.192308
0.6,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.51,12.393547,0.770893,0.778927,VNPVEIACREGPSRT,0.730769,0.269231
0.6,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.51,12.393547,0.770893,0.778927,VRRVEODCRGOEORT,0.730769,0.269231
0.7,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.595,13.38656,0.735998,0.721147,VOARVETIACRALCECRT,0.730769,0.269231
0.7,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.595,13.38656,0.735998,0.721147,VANRVETIDCRAGOESRT,0.692308,0.307692
0.8,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.68,14.310835,0.701998,0.674571,VARVEODCRAGPESSRT,0.653846,0.346154
0.8,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.68,14.310835,0.701998,0.674571,VANRYFDDCRAGPESOSRT,0.5,0.5
0.9,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.765,15.178933,0.668877,0.635992,VANRVEOLDCRAGEPWESOSRT,0.576923,0.423077
0.9,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.765,15.178933,0.668877,0.635992,VANRVEODCRAGPESOORT,0.615385,0.384615
1.0,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.85,16.0,0.63662,0.603355,VANRYFODCRAGPESSBT,0.538462,0.461538
1.0,1024,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.85,16.0,0.63662,0.603355,VAWRVFODCRAGPVESOSRT,0.615385,0.384615
0.1,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.085,5.059644,0.959381,1.907975,YREVETSORSRT,0.807692,0.192308
0.1,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.085,5.059644,0.959381,1.907975,FREVETEPRORT,0.846154,0.153846
0.2,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.17,7.155418,0.919759,1.349142,YREVETARBRT,0.846154,0.153846
0.2,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.17,7.155418,0.919759,1.349142,VREVETOPRSRT,0.846154,0.153846
0.3,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.255,8.763561,0.881116,1.10157,VREVETACRBERT,0.807692,0.192308
0.3,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.255,8.763561,0.881116,1.10157,VARRVETOAPRSRT,0.807692,0.192308
0.4,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.34,10.119289,0.843436,0.953987,VRRVENACRASORT,0.730769,0.269231
0.4,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.34,10.119289,0.843436,0.953987,VREVETOCRSRT,0.807692,0.192308
0.5,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.425,11.313708,0.8067,0.853272,VRRVETIACRGPEORT,0.730769,0.269231
0.5,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.425,11.313708,0.8067,0.853272,VRPVETIACRPRT,0.807692,0.192308
0.6,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.51,12.393547,0.770893,0.778927,VONEVETIACRAGOEORT,0.692308,0.307692
0.6,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.51,12.393547,0.770893,0.778927,VAEVETIACRAGSECORT,0.730769,0.269231
0.7,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.595,13.38656,0.735998,0.721147,VONEVEACRAGEPCRT,0.692308,0.307692
0.7,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.595,13.38656,0.735998,0.721147,VONRVEDACRAGPSORT,0.615385,0.384615
0.8,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.68,14.310835,0.701998,0.674571,VAVRVEODCRAGPVESOORT,0.653846,0.346154
0.8,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.68,14.310835,0.701998,0.674571,VANEVPODCRAGPESOSRT,0.615385,0.384615
0.9,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.765,15.178933,0.668877,0.635992,VANRVEODCRAGPWSOSRT,0.615385,0.384615
0.9,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.765,15.178933,0.668877,0.635992,VANRVFODCRAGPWESOTRT,0.538462,0.461538
1.0,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.85,16.0,0.63662,0.603355,VANRYFODCRAGPWESOOBT,0.461538,0.538462
1.0,4096,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.85,16.0,0.63662,0.603355,VANAVFODCRAGPESOORT,0.576923,0.423077
0.1,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.085,5.059644,0.959381,1.907975,YREVETOPRRT,0.807692,0.192308
0.1,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.085,5.059644,0.959381,1.907975,YREVETORORT,0.807692,0.192308
0.2,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.17,7.155418,0.919759,1.349142,VREVETOPRBRT,0.807692,0.192308
0.2,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.17,7.155418,0.919759,1.349142,VREVETOCRSRT,0.807692,0.192308
0.3,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.255,8.763561,0.881116,1.10157,VREVETIACRBSRT,0.807692,0.192308
0.3,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.255,8.763561,0.881116,1.10157,VRRVETIACRBEORT,0.769231,0.230769
0.4,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.34,10.119289,0.843436,0.953987,VRRVETACRPRT,0.807692,0.192308
0.4,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.34,10.119289,0.843436,0.953987,VREVETACRERT,0.807692,0.192308
0.5,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.425,11.313708,0.8067,0.853272,VAEVETIACRGCERT,0.807692,0.192308
0.5,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.425,11.313708,0.8067,0.853272,VREVETIACRGPORT,0.769231,0.230769
0.6,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.51,12.393547,0.770893,0.778927,VONRVETIACRAGOEORT,0.692308,0.307692
0.6,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.51,12.393547,0.770893,0.778927,VOARVETIACRGOEORT,0.769231,0.230769
0.7,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.595,13.38656,0.735998,0.721147,VANRVEDACRAGPSRT,0.653846,0.346154
0.7,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.595,13.38656,0.735998,0.721147,VANRVEDACRAGPESLRT,0.615385,0.384615
0.8,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.68,14.310835,0.701998,0.674571,VANRVFODCRAGPESOORT,0.576923,0.423077
0.8,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.68,14.310835,0.701998,0.674571,VANRVFODCRAGPESORT,0.576923,0.423077
0.9,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.765,15.178933,0.668877,0.635992,VANRVEODCRAGEPSOSRT,0.653846,0.346154
0.9,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.765,15.178933,0.668877,0.635992,VANRVEODCRAGPWSOSRT,0.615385,0.384615
1.0,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.85,16.0,0.63662,0.603355,VANRVFODCRAGPESOORT,0.576923,0.423077
1.0,16384,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.85,16.0,0.63662,0.603355,VANRVFODCRAGPVESOSRT,0.576923,0.423077
0.1,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.085,5.059644,0.959381,1.907975,YREVETIORSRT,0.846154,0.153846
0.1,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.085,5.059644,0.959381,1.907975,YREVETIORORT,0.846154,0.153846
0.2,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.17,7.155418,0.919759,1.349142,VREVETOPRSSRT,0.846154,0.153846
0.2,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.17,7.155418,0.919759,1.349142,VREVETIOCRSRT,0.807692,0.192308
0.3,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.255,8.763561,0.881116,1.10157,VREVETACRBORT,0.807692,0.192308
0.3,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.255,8.763561,0.881116,1.10157,VREVETIACRGBORT,0.769231,0.230769
0.4,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.34,10.119289,0.843436,0.953987,VRRVETACRPERT,0.769231,0.230769
0.4,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.34,10.119289,0.843436,0.953987,VRRVETACRPERT,0.769231,0.230769
0.5,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.425,11.313708,0.8067,0.853272,VREVETIACRGPERT,0.769231,0.230769
0.5,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.425,11.313708,0.8067,0.853272,VRRVETIACRAGPSRT,0.730769,0.269231
0.6,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.51,12.393547,0.770893,0.778927,VONRVETIACRAGOEORT,0.692308,0.307692
0.6,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.51,12.393547,0.770893,0.778927,VOAKVETIACRGSESORT,0.692308,0.307692
0.7,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.595,13.38656,0.735998,0.721147,VONEVETIACRAGORT,0.692308,0.307692
0.7,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.595,13.38656,0.735998,0.721147,VARVEDDCRAGPYSORT,0.653846,0.346154
0.8,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.68,14.310835,0.701998,0.674571,VANRVFODCRAGPESOORT,0.576923,0.423077
0.8,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.68,14.310835,0.701998,0.674571,VANRVFODCRAGPESORT,0.576923,0.423077
0.9,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.765,15.178933,0.668877,0.635992,VANRVEODCRAGPSOSRT,0.653846,0.346154
0.9,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.765,15.178933,0.668877,0.635992,VANRVEODCRAGEPSOSRT,0.653846,0.346154
1.0,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,0,0.85,16.0,0.63662,0.603355,VANRVFODCRAGPESOORT,0.576923,0.423077
1.0,65536,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,7,1,0.85,16.0,0.63662,0.603355,VANRVFODCRAGPESOORT,0.576923,0.423077
0.1,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.1,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.2,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.255,8.763561,0.881116,1.10157,LFA,0.923077,0.076923
0.3,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.255,8.763561,0.881116,1.10157,YERRDSDU,0.846154,0.153846
0.4,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.4,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.34,10.119289,0.843436,0.953987,ESARSSA,0.923077,0.076923
0.5,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.425,11.313708,0.8067,0.853272,BTNP,0.923077,0.076923
0.5,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.425,11.313708,0.8067,0.853272,FE,0.923077,0.076923
0.6,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.51,12.393547,0.770893,0.778927,EISSEYTAO,0.923077,0.076923
0.6,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.7,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.595,13.38656,0.735998,0.721147,SPPALSB,0.846154,0.153846
0.8,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.8,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
0.9,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
1.0,4,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.85,16.0,0.63662,0.603355,PR,0.961538,0.038462
0.1,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.085,5.059644,0.959381,1.907975,N,0.961538,0.038462
0.1,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.17,7.155418,0.919759,1.349142,LORE,0.923077,0.076923
0.2,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.17,7.155418,0.919759,1.349142,ASICS,0.884615,0.115385
0.3,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.255,8.763561,0.881116,1.10157,LVLRR,0.961538,0.038462
0.3,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.255,8.763561,0.881116,1.10157,NURSE,0.884615,0.115385
0.4,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.34,10.119289,0.843436,0.953987,OAROASLRE,0.884615,0.115385
0.4,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.5,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.51,12.393547,0.770893,0.778927,ASRROE,0.923077,0.076923
0.6,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.595,13.38656,0.735998,0.721147,EB,0.923077,0.076923
0.7,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.595,13.38656,0.735998,0.721147,REEBPOSNABC,0.846154,0.153846
0.8,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.68,14.310835,0.701998,0.674571,GAAVEASBF,0.884615,0.115385
0.8,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
0.9,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.765,15.178933,0.668877,0.635992,RORDARIDTA,0.923077,0.076923
1.0,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
1.0,16,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.85,16.0,0.63662,0.603355,ORFSUYRT,0.846154,0.153846
0.1,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.085,5.059644,0.959381,1.907975,V,0.961538,0.038462
0.1,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.2,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.255,8.763561,0.881116,1.10157,GMAEUBP,0.846154,0.153846
0.3,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.4,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,1,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,64,4,license_plate_bahnschrift.ttf,VJNKYFDZICRAQLPMWHGESOUXBT,3,11,0,0.425,11.313708,0.8067,0.853272,SSOOSB,0.884615,0.115385
